X,Y,FID,FAC_NAME,NAME,ADDRESS,CITY_STATE_ZIP,CITY,STATE,ZIP,OPERATING_STATUS,MEDICARE,MEDICARE_ID,MEDICAID,MEDICAID_ID,CERTIFIED_TOTAL_BEDS,COUNTY,ADMIN,PHONE,EMERGENCY_CONTACT,EMERGENCY_PHONE,EMERGENCY_FAX,EMERGENCY_EMAIL,DATE_GEOCODED,SOURCE,GEO_TRACT,GEO_COUNTY,GEO_ZIP,FACTYPE,SYMBOL,Latitude,Longitude,TYPE
-11664457.7747,4717173.3577,2900,BEGINNINGS BIRTH CENTER LLC (40P329),BEGINNINGS BIRTH CENTER LLC,9475 BRIAR VILLAGE PT STE 100,"COLORADO SPRINGS, CO   80920",COLORADO SPRINGS,CO,80920,01-ACTIVE,N,,N,,0/0,EL PASO,Ms JOLENE HAMANN,(719) 367-9405,,,(719) 434-9777,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007000,EL PASO,80920,Birth Center,Birth Center,38.96859,-104.783607,BIRTH
-11665869.4172,4715959.8546,2901,AIDE TO YOU HOME CARE (04Z826),AIDE TO YOU HOME CARE,1755 TELSTAR DR STE 300,"COLORADO SPRINGS, CO   80920",COLORADO SPRINGS,CO,80920,01-ACTIVE,N,,N,,0/0,EL PASO,Ms DURGAMBIHA GUNDA,(719) 639-6396,,,(719) 960-3242,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007000,EL PASO,80920,Home Health Agency - HCA license - personal care homemaker,Home Health,38.960114,-104.796288,HCA-PHS
-11665869.4172,4715959.8546,2902,AIDE TO YOU HOME CARE (04A468),AIDE TO YOU HOME CARE,1755 TELSTAR DRIVE SUITE 300,"COLORADO SPRINGS, CO   80920",COLORADO SPRINGS,CO,80920,01-ACTIVE,N,,N,,0/0,EL PASO,Ms DURGAMBIHA GUNDA,(719) 639-6396,,,(719) 960-3242,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007000,EL PASO,80920,Home Care Agency - In-Home Support Services,Home Health,38.960114,-104.796288,HCA-IHSS
-11665911.8299,4722527.906,2903,LIBERTY HEIGHTS ASSISTED LIVING (230558),LIBERTY HEIGHTS ASSISTED LIVING,12105 AMBASSADOR DRIVE,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,N,,0/60,EL PASO,Ms LORETTA WEISENBORN,(719) 481-9494,Loretta Weisenborn,(719) 233-6297,(719) 481-5148,lweisenborn@seniorlifestyle.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007201,EL PASO,80921,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.005978,-104.796669,ALRONLY
-11665602.6957,4722774.305,2904,LIBERTY HEIGHTS (020501),LIBERTY HEIGHTS,12205 GUNSTOCK DR,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,Y,065305,N,,42/42,EL PASO,Mr JAMES ROGER CALL,(719) 481-5007,James Roger Call,(719) 439-3937,(719) 487-1706,tminuhin@seniorlifestyle.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007201,EL PASO,80921,Nursing Home,Assisted Living Residence/Nursing Home,39.007698,-104.793892,SNF
-11668172.6174,4725322.308,2905,HOME CARE ASSISTANCE OF EL PASO COUNTY (04Y297),HOME CARE ASSISTANCE OF EL PASO COUNTY,13395 VOYAGER PARKWAY SUITE 120,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,N,,0/0,EL PASO,Mr MARK SILVANIC,(719) 822-1229,Dorothy Silvanic,(719) 822-1229,(719) 822-1787,dsilvanic@homecareassistance.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007201,EL PASO,80921,Home Health Agency - Licensed only,Home Health,39.025482,-104.816978,HCA-LIC
-11666206.4926,4722101.0195,2906,MEDICAL MASSAGE LLC (10S297),MEDICAL MASSAGE LLC,1520 PEREGRINE VISTA HEIGHTS APT 204,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,N,,0/0,EL PASO,Ms MAKI WADA,(719) 330-9320,,,(303) 999-9999,medmssllc@gmail.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007201,EL PASO,80921,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.002998,-104.799316,HCBS-IDD
-11669104.5842,4725702.185,2907,Emory John Brady Hospital (COIWG1),EMORY JOHN BRADY HOSPITAL,401 SOUTHGATE RD,"COLORADO SPRINGS, CO   80901",COLORADO SPRINGS,CO,80901,01-ACTIVE,Y,06015E,N,,0/0,EL PASO,,(719) 000-0000,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007202,EL PASO,80921,Hospital - non participating,Hospital,39.0281329999999,-104.82535,HOSP-NP
-11670323.0874,4727115.9225,2908,HOME HELPERS OF COLORADO SPRINGS (04T701),HOME HELPERS OF COLORADO SPRINGS,14201 WOODROCK PATH,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,N,,0/0,EL PASO,MARIBETH MUHONEN,(719) 487-9919,Maribeth Muhonen,(719) 487-9919,(719) 481-1488,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007202,EL PASO,80921,Home Health Agency - Licensed only,Home Health,39.037998,-104.836296,HCA-LIC
-11668999.8326,4725714.222,2909,UCHEALTH EMERGENCY ROOM - MEADOWGRASS (18U237),UCHEALTH EMERGENCY ROOM - MEADOWGRASS,13510 MEADOWGRASS DR,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,N,,0/7,EL PASO,Mr JOEL YUHAS,(719) 487-2060,,,(719) 487-2064,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007202,EL PASO,80921,Community Clinic/Emergency,Clinic,39.028217,-104.824409,CCEC
-11668527.7266,4725683.1263,2910,JJN HOME HEALTH AGENCY INC (10Z551),JJN HOME HEALTH AGENCY INC,515 FOX RUN CIRCLE,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,Y,99986361,0/0,EL PASO,Ms JENNIFER NELSON,(719) 271-4317,Jennifer Nelson,(719) 271-4317,,jensernel@yahoo.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007202,EL PASO,80921,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.028,-104.820168,HCBS-IDD
-11668527.7266,4725683.1263,2911,JJN HOME HEALTH AGENCY INC (04R196),JJN HOME HEALTH AGENCY INC,515 FOX RUN CIRCLE,"COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,N,,0/0,EL PASO,Ms JENNIFER NELSON,(719) 271-4317,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007202,EL PASO,80921,Home Health Care - Persons with intellectual and developmental disabilities,Home Health,39.028,-104.820168,HCA-IDD
-11672355.4473,4728755.1879,2912,GRISWOLD HOME CARE COLORADO SPRINGS AND DOUGLAS COUNTY (04L445),GRISWOLD HOME CARE COLORADO SPRINGS AND DOUGLAS CO,"14960 WOODCARVER ROAD, SUITE 122","COLORADO SPRINGS, CO   80921",COLORADO SPRINGS,CO,80921,01-ACTIVE,N,,N,,0/0,EL PASO,Ms ANNE SEGLEM,(719) 418-5908,Anne Seglem,(719) 432-8233,(719) 418-5933,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041003701,EL PASO,80921,Home Health Agency - Licensed only,Home Health,39.049435,-104.854553,HCA-LIC
-11655725.3173,4708432.6779,2913,"JOYFULCARE HOMES, LLC (10W532)","JOYFULCARE HOMES, LLC",6065 HEARTH COURT,"COLORADO SPRINGS, CO   80922",COLORADO SPRINGS,CO,80922,01-ACTIVE,N,,N,,0/0,EL PASO,Ms ANNE MABRY,(719) 213-5843,Anne Mabry,(719) 213-5843,,be_joyful@msn.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041005105,EL PASO,80922,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,38.907516,-104.705162,HCBS-IDD
-11656481.1766,4707875.6385,2914,HELPING HANDS LTD (10B437),HELPING HANDS LTD,5049 ARDLEY DR,"COLORADO SPRINGS, CO   80922",COLORADO SPRINGS,CO,80922,01-ACTIVE,N,,N,,0/0,EL PASO,Mr BRANDEN KRZYWONSKI,(719) 244-6250,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041005105,EL PASO,80922,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,38.903622,-104.711952,HCBS-IDD
-11656752.9075,4704656.0229,2915,SPRINGS RANCH MEMORY CARE COMMUNITY (23Z839),SPRINGS RANCH MEMORY CARE COMMUNITY,3315 EMMETT VIEW,"COLORADO SPRINGS, CO   80922",COLORADO SPRINGS,CO,80922,01-ACTIVE,N,,N,,0/72,EL PASO,Ms KARAN MCGRATH,(719) 896-4168,Michelle Baker,(406) 570-6718,(719) 896-4169,springsranched@koelschsenior.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041005108,EL PASO,80922,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.881111,-104.714393,ALRONLY
-11654003.7613,4705329.153,2916,RAISING INSPIRATIONS INC (10B861),RAISING INSPIRATIONS INC,3652 REINDEER CIRCLE,"COLORADO SPRINGS, CO   80922",COLORADO SPRINGS,CO,80922,01-ACTIVE,N,,N,,0/0,EL PASO,Ms JENNIE STORMES,(209) 327-3366,,,(866) 791-4378,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041005108,EL PASO,80922,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,38.885818,-104.689697,HCBS-IDD
-11656896.5096,4713112.2143,2917,COLORADO SPORT AND SPINE CENTER (200514),COLORADO SPORT AND SPINE CENTER,"6011 E WOODMEN RD, STE 100","COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,Y,066525,N,,0/0,EL PASO,Ms SUE JARDON,(719) 571-8888,,,(719) 571-8889,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,Outpatient Physical Therapy/Speech Pathology,Rehabilitaton or Recovery,38.94022,-104.715683,OPT-SP
-11656914.3207,4713110.0675,2918,CENTURA HEALTH-ST FRANCIS MEDICAL CENTER (01H523),CENTURA HEALTH-ST FRANCIS MEDICAL CENTER,6001 E WOODMEN RD,"COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,N,,N,,0/222,EL PASO,Dr BRIAN ERLING,(719) 571-1000,Meredith Wardwell,(719) 776-5377,(719) 571-2113,"DavidHoward@centura.org; Admin margaretsabin@centura.org",March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,Hospital,Hospital,38.940205,-104.715843,LICGEN
-11656790.3108,4713117.0804,2919,NORTH COLORADO SPRINGS DIALYSIS (12T693),NORTH COLORADO SPRINGS DIALYSIS,6071 E WOODMEN RD STE 100,"COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,Y,062561,Y,11759712,15/15,EL PASO,Ms BECKY WIZA,(719) 638-1223,,,(719) 597-7052,thurston.stephens@davita.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,End Stage Renal Disease Facility,End Stage Renal Disease,38.940254,-104.714729,ESRD
-11656896.5096,4713112.2143,2920,AUDUBON ASC AT ST FRANCIS (16L573),AUDUBON ASC AT ST FRANCIS,6011 E WOODMEN RD STE 200,"COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,Y,06C0001131,N,,0/0,EL PASO,MR BRENT ASHBY,(719) 355-3400,Audobon Surgery Center,(719) 968-7813,(719) 355-3398,brentashby@yahoo.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,Ambulatory Surgical Center,Surgery or Transplant,38.94022,-104.715683,ASC
-11656691.0138,4712683.5773,2921,PEAK VIEW BEHAVIORAL HEALTH (01O618),PEAK VIEW BEHAVIORAL HEALTH,7353 SISTERS GROVE,"COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,Y,064026,N,,112/112,EL PASO,Ms DIANE CRUMB,(719) 444-8484,Ty Meredith,(719) 216-6232,(719) 544-8799,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,Psychiatric Hospital,Mental Health Facility,38.937225,-104.713837,HOSP-PSY
-11659905.5868,4712632.9148,2922,PREFERRED CARE AT HOME OF COLORADO SPRINGS (04M515),PREFERRED CARE AT HOME OF COLORADO SPRINGS,4856 LITTLE LONDON DR,"COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,N,,N,,0/0,EL PASO,Ms STEPHANIE SEXTON,(719) 476-0130,,,(719) 323-6223,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,Home Health Agency - HCA license - personal care homemaker,Home Health,38.936871,-104.742714,HCA-PHS
-11656896.5096,4713112.2143,2923,SISTERS GROVE CONVALESCENT CENTER (36G123),SISTERS GROVE CONVALESCENT CENTER,6011 E WOODMEN RD,"COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,N,,N,,0/5,EL PASO,Mr BRENT ASHBY,(719) 355-3400,Brent Ashby,,(719) 355-3398,brentashby@yahoo.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,Convalescent Center,Rehabilitaton or Recovery,38.94022,-104.715683,CONV
-11656790.3108,4713117.0804,2924,"NORTH CARE ASC, LLC (16C365)","NORTH CARE ASC, LLC",6071 E WOODMEN RD STE 352,"COLORADO SPRINGS, CO   80923",COLORADO SPRINGS,CO,80923,01-ACTIVE,Y,06C0001158,N,,0/0,EL PASO,Dr HENRY ROSEVEAR,(719) 531-9794,,,(719) 531-0580,djusic@americansurgicalcenters.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004706,EL PASO,80923,Ambulatory Surgical Center,Surgery or Transplant,38.940254,-104.714729,ASC
-11658681.0724,4716171.1335,2925,BONAVENTURE OF COLORADO SPRINGS (23U243),BONAVENTURE OF COLORADO SPRINGS,9112 GRAND CORDERA PARKWAY,"COLORADO SPRINGS, CO   80924",COLORADO SPRINGS,CO,80924,01-ACTIVE,N,,N,,0/109,EL PASO,Ms CHIA GINGERICH,(719) 434-5230,Chia Gengrich,(503) 507-9000,(716) 434-5231,executivedirectorCOS@livebsl.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007101,EL PASO,80924,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.9615897999999,-104.731714,ALRONLY
-11659280.5278,4716959.7386,2926,"PEAK SURGERY CENTER, LLC (16F112)","PEAK SURGERY CENTER, LLC","9320 GRAND CORDERA PARKWAY, SUITE 200","COLORADO SPRINGS, CO   80924",COLORADO SPRINGS,CO,80924,01-ACTIVE,Y,06C0001148,N,,0/0,EL PASO,Ms KATHY YOUNG,(719) 258-1250,,,(719) 258-1255,mmees@eyescolorado.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007101,EL PASO,80924,Ambulatory Surgical Center,Surgery or Transplant,38.967098,-104.737099,ASC
-11658092.3036,4715933.5131,2927,"CENTER AT CORDERA, LLC, THE (02U322)","CENTER AT CORDERA, LLC, THE",9208 GRAND CORDERA PKWY,"COLORADO SPRINGS, CO   80924",COLORADO SPRINGS,CO,80924,01-ACTIVE,Y,065413,N,,80/80,EL PASO,Ms JESSICA ERIN HOLT,(719) 522-2000,"Jessica Holt, ,NHA",(703) 944-2662,(719) 522-2050,"paldridge@veritasmg.com; jholt@centeratcordera.com",March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007101,EL PASO,80924,Nursing Home,Assisted Living Residence/Nursing Home,38.95993,-104.726425,SNF/NF
-11656715.3928,4713303.4252,2928,MELODY LIVING OF COLORADO SPRINGS (23P166),MELODY LIVING OF COLORADO SPRINGS,7600 SANDY ROCK POINT,"COLORADO SPRINGS, CO   80924",COLORADO SPRINGS,CO,80924,01-ACTIVE,N,,N,,0/102,EL PASO,Ms HELEN WHITENER,(719) 960-4005,,(785) 341-3710,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041007101,EL PASO,80924,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.941556,-104.714056,ALRONLY
-11648643.0599,4682610.9443,2929,SOLANGE ASSISTED LIVING INC (23055B),SOLANGE ASSISTED LIVING INC,10102 ROLLING RIDGE RD,"COLORADO SPRINGS, CO   80925",COLORADO SPRINGS,CO,80925,01-ACTIVE,N,,Y,96728833,8/10,EL PASO,Ms ELIZABETH WEST,(719) 382-4844,,,(719) 382-0442,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08041004603,EL PASO,80925,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.726784,-104.641541,ALR/ACF
-11639338.0863,4618895.4736,2930,SENEFF HOUSE (05U325),SENEFF HOUSE,1131 FEARNOW AVE,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,N,,0/5,PUEBLO,Ms TERRI MARTINEZ,(719) 543-1133,Caroline Rosales,(719) 242-5737,(719) 542-3522,caroline@coloradobluesky.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101003600,PUEBLO,81001,Residential Care Facility for persons with developmental disabilities,Disability Care,38.278866,-104.557953,RCF-DD
-11640458.2944,4619803.2226,2931,OAKSHIRE COMMONS (23M641),OAKSHIRE COMMONS,2400 OAKSHIRE LANE,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,Y,56353375,151/151,PUEBLO,Mr JEFFREY LA CHAPELLE,(719) 544-3001,Kriss Prado,(719) 406-5288,(719) 586-9256,krissprado1@gmail.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101003600,PUEBLO,81001,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.285267,-104.568016,ALR/ACF
-11643364.6236,4622596.1768,2932,BELMONT SENIOR CARE (230636),BELMONT SENIOR CARE,3 DOUGLAS CT,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,Y,4181798,45/49,PUEBLO,MS PHYLLIS SANCHEZ,(719) 544-3999,Phyllis Sanchez,(719) 251-3889,(719) 542-3033,phyllis@belmontseniorcare.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101000905,PUEBLO,81001,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.304958,-104.594124,ALR/ACF
-11643657.6165,4622748.2501,2933,FRESENIUS MEDICAL CARE PUEBLO DIALYSIS (120601),FRESENIUS MEDICAL CARE PUEBLO DIALYSIS,41 MONTEBELLO RD STE 200,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,Y,062520,N,,22/22,PUEBLO,Ms BEVERLY SIMMONS,(719) 545-1575,BERNICE HUBRIGHT,(719) 656-1575,(719) 595-9423,"bernice.hubright@fmc-na.com;christine.brown@fmc-na.com",March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101000905,PUEBLO,81001,End Stage Renal Disease Facility,End Stage Renal Disease,38.30603,-104.596756,ESRD
-11643970.9809,4622694.7689,2934,"PUEBLO AMBULATORY SURGERY CENTER, LLC (1606S2)","PUEBLO AMBULATORY SURGERY CENTER, LLC",25 MONTEBELLO RD,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,Y,06C0001029,Y,4510210,0/0,PUEBLO,Mr MERLE SMITH,(719) 544-1600,Merle Smith,(719) 250-9100,(719) 544-2599,Admin merle.smith@scasurgery.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101000905,PUEBLO,81001,Ambulatory Surgical Center,Surgery or Transplant,38.305653,-104.599571,ASC
-11643657.6165,4622748.2501,2935,HEALTH SOLUTIONS (15U245),HEALTH SOLUTIONS,41 MONTEBELLO RD STE 200,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,N,,0/0,PUEBLO,Dr DOROTHY PERRY,(719) 545-2746,,,(719) 542-9638,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101000905,PUEBLO,81001,Community Mental Health Clinic,Mental Health Facility,38.30603,-104.596756,CMHCC
-11641492.7864,4619621.9784,2936,HEATHERWOOD VILLAGE ASSISTED LIVING (23O158),HEATHERWOOD VILLAGE ASSISTED LIVING,1716 N READING AVENUE,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,N,,0/48,PUEBLO,Ms JOANNA TRUJILLO,(719) 542-9400,JoAnna Truhillo,(719) 542-9330,(719) 542-9330,jtrujillo.heatherwoodvillage@gmail.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101001000,PUEBLO,81001,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.283989,-104.577309,ALRONLY
-11643808.7884,4620298.1859,2937,"PAVILION AT VILLA PUEBLO, THE (020640)","PAVILION AT VILLA PUEBLO, THE",855 HUNTER DR,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,Y,065121,Y,5650007,90/90,PUEBLO,Ms ANGELINA VALDEZ,(719) 253-3737,"Bob Jones, Frontline Pres",(303) 952-9216,(719) 253-3701,Admin:  sturner@villapueblo.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101000904,PUEBLO,81001,Nursing Home,Assisted Living Residence/Nursing Home,38.288757,-104.598114,SNF/NF
-11643808.7884,4620298.1859,2938,VILLA PUEBLO ASSISTED LIVING (23B424),VILLA PUEBLO ASSISTED LIVING,855 HUNTER DR,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,Y,37287231,0/11,PUEBLO,Ms ANGELINA VALDEZ,(719) 253-3723,Sandra Turner,(719) 253-3723,(719) 253-3701,sturner@villapueblo.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101000904,PUEBLO,81001,Assisted Living Residence,Assisted Living Residence/Nursing Home,38.288757,-104.598114,ALRONLY
-11644061.9289,4620567.0929,2939,HEALTH SOLUTIONS ACUTE TREATMENT UNIT (41V732),HEALTH SOLUTIONS ACUTE TREATMENT UNIT,1302 CHINOOK LN,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,N,,0/16,PUEBLO,Ms AMY HARTMAN,(719) 545-2746,,(719) 924-2349,(719) 545-4100,paigeb@spanishpeaks.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101000904,PUEBLO,81001,Acute Treatment Unit,Clinic,38.290653,-104.600388,ATU
-11643146.3261,4623132.5573,2940,UNIVERSITY PARK CARE CENTER (020650),UNIVERSITY PARK CARE CENTER,945 DESERT FLOWER BLVD,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,Y,065231,Y,5650114,180/180,PUEBLO,Mr ROBERTO NEWMAN,(719) 545-5321,rob_newman@lcca.com,(719) 369-7676,(719) 545-0096,rob_newman@lcca.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101003004,PUEBLO,81001,Nursing Home,Assisted Living Residence/Nursing Home,38.308739,-104.592163,SNF/NF
-11643569.3402,4623099.5027,2941,ARGUS HOME CARE INC (040602),ARGUS HOME CARE INC,821 DESERT FLOWER BLVD,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,Y,067193,Y,89109074,0/0,PUEBLO,Ms SUZANNE TODD,(719) 543-2634,Suzanne Todd,(303) 548-4820,(719) 543-0864,Suzanne@argushomecare.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101003004,PUEBLO,81001,Home Health Agency - Medicare/Medicaid,Home Health,38.308506,-104.595963,HHA-1819
-11643569.3402,4623099.5027,2942,ARGUS HOME CARE - PUEBLO (100601),ARGUS HOME CARE - PUEBLO,821 DESERT FLOWER BLVD,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,Y,96708336,0/0,PUEBLO,Mr DANNY MANZANARES,(719) 543-2634,Danny Manzanares,(719) 543-2634,(719) 546-2172,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101003004,PUEBLO,81001,Home Health Agency - HCA license - personal care homemaker,Home Health,38.308506,-104.595963,HCA-PHS
-11643928.5682,4623539.0108,2943,CENTER OF SURGICAL EXCELLENCE (16R199),CENTER OF SURGICAL EXCELLENCE,4100 JERRY MURPHY RD STE B,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,Y,06C0001154,N,,0/0,PUEBLO,Ms ATHENA HENNINGER,(719) 545-9713,,,(719) 545-8620,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101003004,PUEBLO,81001,Ambulatory Surgical Center,Surgery or Transplant,38.311604,-104.59919,ASC
-11643569.3402,4623099.5027,2944,ARGUS HOME CARE - PUEBLO (04I530),ARGUS HOME CARE - PUEBLO,821 DESERT FLOWER BLVD,"PUEBLO, CO   81001",PUEBLO,CO,81001,01-ACTIVE,N,,N,,0/0,PUEBLO,Mr DANNY MANZANARES,(719) 543-2634,,,(719) 546-2172,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08101003004,PUEBLO,81001,Home Care Agency - In-Home Support Services,Home Health,38.308506,-104.595963,HCA-IHSS
